Time - Plot 0	Amplitude - Plot 0	
2.636E-5	0.0758972	
2.64E-5	0.0766296	
2.644E-5	0.0773315	
2.648E-5	0.078064	
2.652E-5	0.0787659	
2.656E-5	0.0794983	
2.66E-5	0.0802002	
2.664E-5	0.0809021	
2.668E-5	0.081604	
2.672E-5	0.0823059	
2.676E-5	0.0830078	
2.68E-5	0.0837097	
2.684E-5	0.0844116	
2.688E-5	0.0851135	
2.692E-5	0.0857849	
2.696E-5	0.0864868	
2.7E-5	0.0871887	
2.704E-5	0.0878601	
2.708E-5	0.088562	
2.712E-5	0.0892334	
2.716E-5	0.0899048	
2.72E-5	0.0906067	
2.724E-5	0.0912781	
2.728E-5	0.0919495	
2.732E-5	0.0926208	
2.736E-5	0.0932922	
2.74E-5	0.0939636	
2.744E-5	0.094635	
2.748E-5	0.0953064	
2.752E-5	0.0959778	
2.756E-5	0.0966187	
2.76E-5	0.09729	
2.764E-5	0.0979614	
2.768E-5	0.0986023	
2.772E-5	0.0992432	
2.776E-5	0.0999146	
2.78E-5	0.100555	
2.784E-5	0.101196	
2.788E-5	0.101837	
2.792E-5	0.102509	
2.796E-5	0.103149	
2.8E-5	0.10379	
2.804E-5	0.104431	
2.808E-5	0.105072	
2.812E-5	0.105713	
2.816E-5	0.106323	
2.82E-5	0.106964	
2.824E-5	0.107605	
2.828E-5	0.108246	
2.832E-5	0.108856	
2.836E-5	0.109497	
2.84E-5	0.110138	
2.844E-5	0.110748	
2.848E-5	0.111359	
2.852E-5	0.112	
2.856E-5	0.11261	
2.86E-5	0.11322	
2.864E-5	0.113861	
2.868E-5	0.114471	
2.872E-5	0.115082	
2.876E-5	0.115692	
2.88E-5	0.116302	
2.884E-5	0.116913	
2.888E-5	0.117523	
2.892E-5	0.118134	
2.896E-5	0.118744	
2.9E-5	0.119354	
2.904E-5	0.119965	
2.908E-5	0.120544	
2.912E-5	0.121155	
2.916E-5	0.121765	
2.92E-5	0.122345	
2.924E-5	0.122955	
2.928E-5	0.123535	
2.932E-5	0.124115	
2.936E-5	0.124725	
2.94E-5	0.125305	
2.944E-5	0.125885	
2.948E-5	0.126465	
2.952E-5	0.127075	
2.956E-5	0.127655	
2.96E-5	0.128235	
2.964E-5	0.128815	
2.968E-5	0.129395	
2.972E-5	0.129974	
2.976E-5	0.130554	
2.98E-5	0.131104	
2.984E-5	0.131683	
2.988E-5	0.132263	
2.992E-5	0.132843	
2.996E-5	0.133392	
3E-5	0.133972	
3.004E-5	0.134552	
3.008E-5	0.135101	
3.012E-5	0.135681	
3.016E-5	0.13623	
3.02E-5	0.13681	
3.024E-5	0.13736	
3.028E-5	0.137939	
3.032E-5	0.138489	
3.036E-5	0.139069	
3.04E-5	0.139618	
3.044E-5	0.140167	
3.048E-5	0.140717	
3.052E-5	0.141296	
3.056E-5	0.141846	
3.06E-5	0.142395	
3.064E-5	0.142944	
3.068E-5	0.143494	
3.072E-5	0.144043	
3.076E-5	0.144592	
3.08E-5	0.145142	
3.084E-5	0.145691	
3.088E-5	0.14624	
3.092E-5	0.14679	
3.096E-5	0.147339	
3.1E-5	0.147888	
3.104E-5	0.148437	
3.108E-5	0.148956	
3.112E-5	0.149506	
3.116E-5	0.150055	
3.12E-5	0.150574	
3.124E-5	0.151123	
3.128E-5	0.151672	
3.132E-5	0.152191	
3.136E-5	0.15274	
3.14E-5	0.153259	
3.144E-5	0.153809	
3.148E-5	0.154327	
3.152E-5	0.154877	
3.156E-5	0.155396	
3.16E-5	0.155914	
3.164E-5	0.156464	
3.168E-5	0.156982	
3.172E-5	0.157501	
3.176E-5	0.15802	
3.18E-5	0.158569	
3.184E-5	0.159088	
3.188E-5	0.159607	
3.192E-5	0.160126	
3.196E-5	0.160645	
3.2E-5	0.161163	
3.204E-5	0.161682	
3.208E-5	0.162201	
3.212E-5	0.16272	
3.216E-5	0.163239	
3.22E-5	0.163757	
3.224E-5	0.164276	
3.228E-5	0.164764	
3.232E-5	0.165283	
3.236E-5	0.165802	
3.24E-5	0.166321	
3.244E-5	0.166809	
3.248E-5	0.167328	
3.252E-5	0.167847	
3.256E-5	0.168365	
3.26E-5	0.168854	
3.264E-5	0.169373	
3.268E-5	0.169861	
3.272E-5	0.17038	
3.276E-5	0.170868	
3.28E-5	0.171387	
3.284E-5	0.171875	
3.288E-5	0.172394	
3.292E-5	0.172882	
3.296E-5	0.173401	
3.3E-5	0.173889	
3.304E-5	0.174377	
3.308E-5	0.174896	
3.312E-5	0.175385	
3.316E-5	0.175873	
3.32E-5	0.176361	
3.324E-5	0.17688	
3.328E-5	0.177368	
3.332E-5	0.177856	
3.336E-5	0.178345	
3.34E-5	0.178833	
3.344E-5	0.179321	
3.348E-5	0.17981	
3.352E-5	0.180298	
3.356E-5	0.180786	
3.36E-5	0.181274	
3.364E-5	0.181763	
3.368E-5	0.182251	
3.372E-5	0.182739	
3.376E-5	0.183228	
3.38E-5	0.183716	
3.384E-5	0.184204	
3.388E-5	0.184692	
3.392E-5	0.18515	
3.396E-5	0.185638	
3.4E-5	0.186127	
3.404E-5	0.186615	
3.408E-5	0.187073	
3.412E-5	0.187561	
3.416E-5	0.188049	
3.42E-5	0.188538	
3.424E-5	0.188995	
3.428E-5	0.189484	
3.432E-5	0.189941	
3.436E-5	0.19043	
3.44E-5	0.190918	
3.444E-5	0.191376	
3.448E-5	0.191864	
3.452E-5	0.192322	
3.456E-5	0.19281	
3.46E-5	0.193268	
3.464E-5	0.193756	
3.468E-5	0.194214	
3.472E-5	0.194672	
3.476E-5	0.19516	
3.48E-5	0.195618	
3.484E-5	0.196075	
3.488E-5	0.196564	
3.492E-5	0.197021	
3.496E-5	0.197479	
3.5E-5	0.197937	
3.504E-5	0.198425	
3.508E-5	0.198883	
3.512E-5	0.199341	
3.516E-5	0.199799	
3.52E-5	0.200256	
3.524E-5	0.200714	
3.528E-5	0.201172	
3.532E-5	0.20163	
3.536E-5	0.202087	
3.54E-5	0.202545	
3.544E-5	0.203003	
3.548E-5	0.203461	
3.552E-5	0.203918	
3.556E-5	0.204376	
3.56E-5	0.204834	
3.564E-5	0.205292	
3.568E-5	0.20575	
3.572E-5	0.206177	
3.576E-5	0.206635	
3.58E-5	0.207092	
3.584E-5	0.20755	
3.588E-5	0.208008	
3.592E-5	0.208435	
3.596E-5	0.208893	
3.6E-5	0.209351	
3.604E-5	0.209778	
3.608E-5	0.210236	
3.612E-5	0.210693	
3.616E-5	0.211121	
3.62E-5	0.211578	
3.624E-5	0.212006	
3.628E-5	0.212463	
3.632E-5	0.212921	
3.636E-5	0.213348	
3.64E-5	0.213776	
3.644E-5	0.214233	
3.648E-5	0.214661	
3.652E-5	0.215118	
3.656E-5	0.215546	
3.66E-5	0.216003	
3.664E-5	0.216431	
3.668E-5	0.216858	
3.672E-5	0.217316	
3.676E-5	0.217743	
3.68E-5	0.218201	
3.684E-5	0.218628	
3.688E-5	0.219055	
3.692E-5	0.219513	
3.696E-5	0.21994	
3.7E-5	0.220367	
3.704E-5	0.220795	
3.708E-5	0.221222	
3.712E-5	0.22168	
3.716E-5	0.222107	
3.72E-5	0.222534	
3.724E-5	0.222961	
3.728E-5	0.223389	
3.732E-5	0.223816	
3.736E-5	0.224243	
3.74E-5	0.22467	
3.744E-5	0.225098	
3.748E-5	0.225525	
3.752E-5	0.225952	
3.756E-5	0.226379	
3.76E-5	0.226807	
3.764E-5	0.227234	
3.768E-5	0.227661	
3.772E-5	0.228088	
3.776E-5	0.228516	
3.78E-5	0.228943	
3.784E-5	0.22937	
3.788E-5	0.229797	
3.792E-5	0.230194	
3.796E-5	0.230621	
3.8E-5	0.231049	
3.804E-5	0.231476	
3.808E-5	0.231873	
3.812E-5	0.2323	
3.816E-5	0.232727	
3.82E-5	0.233154	
3.824E-5	0.233551	
3.828E-5	0.233978	
3.832E-5	0.234406	
3.836E-5	0.234833	
3.84E-5	0.235229	
3.844E-5	0.235657	
3.848E-5	0.236053	
3.852E-5	0.236481	
3.856E-5	0.236908	
3.86E-5	0.237305	
3.864E-5	0.237732	
3.868E-5	0.238129	
3.872E-5	0.238556	
3.876E-5	0.238953	
3.88E-5	0.23938	
3.884E-5	0.239777	
3.888E-5	0.240204	
3.892E-5	0.240601	
3.896E-5	0.240997	
3.9E-5	0.241425	
3.904E-5	0.241821	
3.908E-5	0.242218	
3.912E-5	0.242645	
3.916E-5	0.243042	
3.92E-5	0.243439	
3.924E-5	0.243866	
3.928E-5	0.244263	
3.932E-5	0.244659	
3.936E-5	0.245087	
3.94E-5	0.245483	
3.944E-5	0.24588	
3.948E-5	0.246277	
3.952E-5	0.246704	
3.956E-5	0.247101	
3.96E-5	0.247498	
3.964E-5	0.247894	
3.968E-5	0.248291	
3.972E-5	0.248688	
3.976E-5	0.249115	
3.98E-5	0.249512	
3.984E-5	0.249908	
3.988E-5	0.250305	
3.992E-5	0.250702	
3.996E-5	0.251099	
4E-5	0.251495	
4.004E-5	0.251892	
4.008E-5	0.252289	
4.012E-5	0.252686	
4.016E-5	0.253082	
4.02E-5	0.253479	
4.024E-5	0.253876	
4.028E-5	0.254272	
4.032E-5	0.254669	
4.036E-5	0.255066	
4.04E-5	0.255463	
4.044E-5	0.255859	
4.048E-5	0.256256	
4.052E-5	0.256653	
4.056E-5	0.257019	
4.06E-5	0.257416	
4.064E-5	0.257812	
4.068E-5	0.258209	
4.072E-5	0.258606	
4.076E-5	0.259003	
4.08E-5	0.259369	
4.084E-5	0.259766	
4.088E-5	0.260162	
4.092E-5	0.260559	
4.096E-5	0.260925	
4.1E-5	0.261322	
4.104E-5	0.261719	
4.108E-5	0.262115	
4.112E-5	0.262482	
4.116E-5	0.262878	
4.12E-5	0.263275	
4.124E-5	0.263641	
4.128E-5	0.264038	
4.132E-5	0.264404	
4.136E-5	0.264801	
4.14E-5	0.265198	
4.144E-5	0.265564	
4.148E-5	0.265961	
4.152E-5	0.266327	
4.156E-5	0.266724	
4.16E-5	0.26709	
4.164E-5	0.267487	
4.168E-5	0.267853	
4.172E-5	0.26825	
4.176E-5	0.268616	
4.18E-5	0.269012	
4.184E-5	0.269379	
4.188E-5	0.269775	
4.192E-5	0.270142	
4.196E-5	0.270508	
4.2E-5	0.270905	
4.204E-5	0.271271	
4.208E-5	0.271667	
4.212E-5	0.272034	
4.216E-5	0.2724	
4.22E-5	0.272797	
4.224E-5	0.273163	
4.228E-5	0.273529	
4.232E-5	0.273895	
4.236E-5	0.274292	
4.24E-5	0.274658	
4.244E-5	0.275024	
